Source,Target,Weight,Type
0,155.0,1,Directed
0,158.0,2,Directed
0,161.0,4,Directed
0,162.0,12,Directed
0,163.0,1,Directed
0,165.0,1,Directed
0,166.0,2,Directed
0,170.0,7,Directed
0,172.0,3,Directed
0,173.0,5,Directed
0,174.0,2,Directed
0,175.0,1,Directed
0,176.0,8,Directed
0,178.0,3,Directed
0,179.0,8,Directed
0,180.0,36,Directed
0,182.0,12,Directed
0,183.0,2,Directed
0,188.0,2,Directed
0,191.0,1,Directed
0,194.0,1,Directed
0,198.0,1,Directed
1,20.0,1,Directed
1,26.0,1,Directed
1,30.0,2,Directed
1,34.0,2,Directed
1,46.0,1,Directed
1,57.0,2,Directed
1,70.0,1,Directed
1,71.0,3,Directed
1,87.0,1,Directed
1,88.0,1,Directed
1,99.0,2,Directed
1,101.0,1,Directed
1,108.0,3,Directed
1,114.0,1,Directed
1,118.0,7,Directed
1,125.0,1,Directed
1,136.0,8,Directed
1,137.0,146,Directed
1,149.0,10,Directed
1,155.0,18,Directed
1,171.0,6,Directed
1,182.0,1,Directed
1,186.0,4,Directed
1,187.0,11,Directed
1,190.0,2,Directed
1,194.0,25,Directed
1,202.0,6,Directed
2,0.0,12,Directed
2,3.0,1,Directed
2,4.0,67,Directed
2,7.0,10,Directed
2,9.0,4,Directed
2,10.0,35,Directed
2,11.0,1,Directed
2,12.0,1,Directed
2,16.0,1,Directed
2,17.0,2,Directed
2,18.0,1,Directed
2,21.0,55,Directed
2,23.0,11,Directed
2,26.0,6,Directed
2,27.0,2,Directed
2,28.0,19,Directed
2,32.0,5,Directed
2,35.0,2,Directed
2,36.0,11,Directed
2,37.0,1,Directed
2,40.0,2,Directed
2,43.0,1,Directed
2,44.0,260,Directed
2,45.0,3,Directed
2,46.0,5,Directed
2,50.0,2,Directed
2,51.0,8,Directed
2,52.0,20,Directed
2,53.0,3,Directed
2,55.0,3,Directed
2,58.0,21,Directed
2,61.0,35,Directed
2,62.0,10,Directed
2,65.0,12,Directed
2,66.0,4,Directed
2,67.0,3,Directed
2,71.0,3,Directed
2,72.0,3,Directed
2,73.0,2,Directed
2,75.0,41,Directed
2,79.0,3,Directed
2,81.0,2,Directed
2,82.0,2,Directed
2,84.0,2,Directed
2,86.0,5,Directed
2,90.0,2,Directed
2,91.0,1,Directed
2,93.0,14,Directed
2,97.0,1,Directed
2,104.0,15,Directed
2,107.0,17,Directed
2,108.0,2,Directed
2,112.0,5,Directed
2,114.0,7,Directed
2,115.0,3,Directed
2,119.0,5,Directed
2,120.0,5,Directed
2,121.0,1,Directed
2,123.0,12,Directed
2,125.0,2,Directed
2,126.0,13,Directed
2,127.0,1,Directed
2,128.0,2,Directed
2,131.0,1,Directed
2,135.0,59,Directed
2,138.0,39,Directed
2,139.0,68,Directed
2,141.0,70,Directed
2,142.0,9,Directed
2,143.0,40,Directed
2,144.0,4,Directed
2,146.0,1,Directed
2,147.0,15,Directed
2,148.0,44,Directed
2,150.0,131,Directed
2,152.0,11,Directed
2,156.0,3,Directed
2,157.0,1,Directed
2,159.0,3,Directed
2,161.0,1,Directed
2,162.0,2,Directed
2,164.0,1,Directed
2,170.0,97,Directed
2,174.0,3,Directed
2,176.0,2,Directed
2,179.0,1,Directed
2,180.0,9,Directed
2,193.0,2,Directed
2,195.0,4,Directed
3,0.0,21,Directed
3,2.0,1,Directed
3,4.0,2,Directed
3,5.0,12,Directed
3,7.0,1,Directed
3,9.0,14,Directed
3,10.0,2,Directed
3,11.0,22,Directed
3,12.0,8,Directed
3,13.0,8,Directed
3,14.0,33,Directed
3,15.0,1,Directed
3,16.0,21,Directed
3,18.0,3,Directed
3,19.0,10,Directed
3,20.0,16,Directed
3,23.0,3,Directed
3,24.0,8,Directed
3,25.0,40,Directed
3,26.0,6,Directed
3,27.0,3,Directed
3,28.0,1,Directed
3,30.0,1,Directed
3,32.0,10,Directed
3,33.0,1,Directed
3,35.0,3,Directed
3,36.0,3,Directed
3,37.0,5,Directed
3,38.0,16,Directed
3,39.0,13,Directed
3,42.0,8,Directed
3,43.0,1,Directed
3,45.0,35,Directed
3,47.0,1,Directed
3,48.0,3,Directed
3,51.0,1,Directed
3,54.0,57,Directed
3,56.0,27,Directed
3,57.0,4,Directed
3,58.0,1,Directed
3,60.0,4,Directed
3,61.0,1,Directed
3,64.0,3,Directed
3,67.0,21,Directed
3,76.0,14,Directed
3,78.0,6,Directed
3,79.0,1,Directed
3,80.0,24,Directed
3,81.0,8,Directed
3,82.0,1,Directed
3,83.0,4,Directed
3,85.0,8,Directed
3,87.0,1,Directed
3,89.0,1,Directed
3,90.0,1,Directed
3,92.0,12,Directed
3,94.0,14,Directed
3,96.0,1,Directed
3,97.0,11,Directed
3,98.0,10,Directed
3,99.0,1,Directed
3,102.0,1,Directed
3,103.0,2,Directed
3,105.0,49,Directed
3,107.0,1,Directed
3,109.0,5,Directed
3,110.0,7,Directed
3,111.0,1,Directed
3,113.0,3,Directed
3,115.0,4,Directed
3,117.0,3,Directed
3,120.0,1,Directed
3,128.0,3,Directed
3,129.0,17,Directed
3,130.0,2,Directed
3,132.0,2,Directed
3,133.0,2,Directed
3,134.0,5,Directed
3,140.0,18,Directed
3,151.0,1,Directed
3,152.0,3,Directed
3,158.0,26,Directed
3,166.0,1,Directed
3,168.0,3,Directed
3,174.0,2,Directed
3,177.0,3,Directed
3,178.0,1,Directed
3,179.0,4,Directed
3,180.0,1,Directed
3,185.0,1,Directed
3,188.0,3,Directed
3,196.0,1,Directed
3,199.0,2,Directed
4,0.0,53,Directed
4,2.0,111,Directed
4,6.0,3,Directed
4,7.0,37,Directed
4,8.0,2,Directed
4,9.0,14,Directed
4,10.0,86,Directed
4,11.0,1,Directed
4,12.0,10,Directed
4,13.0,1,Directed
4,14.0,2,Directed
4,15.0,1,Directed
4,16.0,13,Directed
4,17.0,8,Directed
4,18.0,4,Directed
4,20.0,3,Directed
4,21.0,115,Directed
4,22.0,9,Directed
4,23.0,60,Directed
4,24.0,2,Directed
4,26.0,30,Directed
4,27.0,3,Directed
4,28.0,32,Directed
4,31.0,1,Directed
4,32.0,18,Directed
4,33.0,1,Directed
4,35.0,12,Directed
4,36.0,17,Directed
4,37.0,5,Directed
4,39.0,2,Directed
4,40.0,16,Directed
4,41.0,1,Directed
4,42.0,2,Directed
4,43.0,12,Directed
4,44.0,67,Directed
4,45.0,7,Directed
4,46.0,10,Directed
4,47.0,1,Directed
4,48.0,3,Directed
4,49.0,1,Directed
4,50.0,21,Directed
4,51.0,57,Directed
4,52.0,12,Directed
4,53.0,6,Directed
4,54.0,2,Directed
4,55.0,29,Directed
4,58.0,96,Directed
4,60.0,1,Directed
4,61.0,177,Directed
4,62.0,49,Directed
4,63.0,1,Directed
4,64.0,3,Directed
4,65.0,72,Directed
4,66.0,22,Directed
4,67.0,2,Directed
4,68.0,1,Directed
4,69.0,1,Directed
4,71.0,9,Directed
4,72.0,14,Directed
4,73.0,5,Directed
4,74.0,7,Directed
4,75.0,82,Directed
4,76.0,1,Directed
4,78.0,1,Directed
4,79.0,12,Directed
4,80.0,1,Directed
4,81.0,2,Directed
4,83.0,3,Directed
4,84.0,1,Directed
4,86.0,10,Directed
4,87.0,1,Directed
4,89.0,13,Directed
4,90.0,5,Directed
4,91.0,8,Directed
4,92.0,2,Directed
4,93.0,1,Directed
4,95.0,1,Directed
4,96.0,1,Directed
4,97.0,1,Directed
4,103.0,1,Directed
4,104.0,9,Directed
4,107.0,39,Directed
4,112.0,45,Directed
4,114.0,26,Directed
4,115.0,15,Directed
4,117.0,2,Directed
4,119.0,11,Directed
4,120.0,20,Directed
4,123.0,32,Directed
4,124.0,2,Directed
4,125.0,1,Directed
4,126.0,40,Directed
4,128.0,29,Directed
4,129.0,3,Directed
4,130.0,1,Directed
4,132.0,1,Directed
4,135.0,63,Directed
4,138.0,24,Directed
4,139.0,28,Directed
4,141.0,13,Directed
4,142.0,11,Directed
4,143.0,14,Directed
4,144.0,3,Directed
4,145.0,15,Directed
4,146.0,2,Directed
4,147.0,27,Directed
4,148.0,5,Directed
4,150.0,33,Directed
4,152.0,29,Directed
4,154.0,2,Directed
4,155.0,2,Directed
4,156.0,1,Directed
4,161.0,6,Directed
4,162.0,9,Directed
4,163.0,9,Directed
4,166.0,1,Directed
4,167.0,4,Directed
4,169.0,1,Directed
4,170.0,40,Directed
4,172.0,3,Directed
4,174.0,6,Directed
4,175.0,1,Directed
4,176.0,1,Directed
4,179.0,10,Directed
4,180.0,57,Directed
4,191.0,1,Directed
5,0.0,2,Directed
5,3.0,8,Directed
5,6.0,6,Directed
5,9.0,11,Directed
5,10.0,4,Directed
5,11.0,11,Directed
5,12.0,6,Directed
5,13.0,22,Directed
5,14.0,22,Directed
5,16.0,21,Directed
5,17.0,3,Directed
5,19.0,1,Directed
5,20.0,19,Directed
5,21.0,2,Directed
5,23.0,1,Directed
5,24.0,1,Directed
5,25.0,19,Directed
5,26.0,7,Directed
5,27.0,9,Directed
5,28.0,3,Directed
5,29.0,1,Directed
5,30.0,1,Directed
5,31.0,1,Directed
5,32.0,12,Directed
5,33.0,2,Directed
5,36.0,9,Directed
5,37.0,1,Directed
5,38.0,5,Directed
5,39.0,5,Directed
5,41.0,2,Directed
5,42.0,14,Directed
5,45.0,117,Directed
5,47.0,4,Directed
5,48.0,39,Directed
5,54.0,20,Directed
5,56.0,1,Directed
5,64.0,7,Directed
5,65.0,1,Directed
5,67.0,21,Directed
5,69.0,28,Directed
5,76.0,45,Directed
5,78.0,3,Directed
5,80.0,8,Directed
5,81.0,4,Directed
5,82.0,19,Directed
5,83.0,10,Directed
5,84.0,3,Directed
5,85.0,2,Directed
5,87.0,2,Directed
5,88.0,4,Directed
5,89.0,6,Directed
5,90.0,2,Directed
5,92.0,1,Directed
5,94.0,16,Directed
5,97.0,39,Directed
5,98.0,13,Directed
5,101.0,2,Directed
5,102.0,1,Directed
5,103.0,7,Directed
5,105.0,3,Directed
5,107.0,8,Directed
5,110.0,2,Directed
5,111.0,12,Directed
5,113.0,1,Directed
5,116.0,1,Directed
5,117.0,4,Directed
5,119.0,1,Directed
5,120.0,8,Directed
5,123.0,4,Directed
5,129.0,4,Directed
5,130.0,7,Directed
5,131.0,3,Directed
5,134.0,2,Directed
5,138.0,2,Directed
5,140.0,2,Directed
5,145.0,1,Directed
5,151.0,22,Directed
5,158.0,2,Directed
5,162.0,1,Directed
5,164.0,3,Directed
5,165.0,1,Directed
5,168.0,2,Directed
5,170.0,3,Directed
5,172.0,1,Directed
5,177.0,8,Directed
5,179.0,9,Directed
5,180.0,1,Directed
5,185.0,4,Directed
5,186.0,1,Directed
5,188.0,1,Directed
5,199.0,9,Directed
6,0.0,3,Directed
6,5.0,4,Directed
6,7.0,1,Directed
6,9.0,21,Directed
6,10.0,2,Directed
6,11.0,5,Directed
6,12.0,6,Directed
6,13.0,8,Directed
6,14.0,5,Directed
6,15.0,1,Directed
6,16.0,20,Directed
6,17.0,1,Directed
6,20.0,4,Directed
6,21.0,1,Directed
6,22.0,1,Directed
6,23.0,5,Directed
6,24.0,2,Directed
6,25.0,5,Directed
6,26.0,4,Directed
6,27.0,7,Directed
6,28.0,4,Directed
6,31.0,2,Directed
6,32.0,5,Directed
6,35.0,1,Directed
6,36.0,10,Directed
6,37.0,1,Directed
6,38.0,3,Directed
6,39.0,3,Directed
6,40.0,2,Directed
6,42.0,12,Directed
6,45.0,12,Directed
6,47.0,1,Directed
6,48.0,7,Directed
6,54.0,2,Directed
6,58.0,2,Directed
6,61.0,1,Directed
6,64.0,8,Directed
6,66.0,1,Directed
6,67.0,12,Directed
6,68.0,1,Directed
6,69.0,2,Directed
6,75.0,1,Directed
6,76.0,6,Directed
6,78.0,1,Directed
6,79.0,1,Directed
6,80.0,1,Directed
6,81.0,7,Directed
6,82.0,9,Directed
6,84.0,7,Directed
6,86.0,1,Directed
6,89.0,5,Directed
6,94.0,1,Directed
6,95.0,1,Directed
6,97.0,8,Directed
6,98.0,1,Directed
6,99.0,2,Directed
6,105.0,2,Directed
6,107.0,2,Directed
6,113.0,1,Directed
6,114.0,1,Directed
6,115.0,1,Directed
6,116.0,1,Directed
6,123.0,3,Directed
6,124.0,1,Directed
6,128.0,3,Directed
6,130.0,2,Directed
6,131.0,1,Directed
6,135.0,2,Directed
6,141.0,1,Directed
6,146.0,2,Directed
6,147.0,1,Directed
6,150.0,1,Directed
6,153.0,1,Directed
6,159.0,1,Directed
6,162.0,5,Directed
6,169.0,2,Directed
6,170.0,1,Directed
6,172.0,1,Directed
6,177.0,1,Directed
6,178.0,2,Directed
6,180.0,1,Directed
6,199.0,1,Directed
7,0.0,101,Directed
7,2.0,2,Directed
7,3.0,2,Directed
7,4.0,24,Directed
7,5.0,1,Directed
7,6.0,2,Directed
7,9.0,14,Directed
7,10.0,43,Directed
7,11.0,5,Directed
7,12.0,15,Directed
7,13.0,1,Directed
7,14.0,3,Directed
7,15.0,27,Directed
7,16.0,40,Directed
7,17.0,2,Directed
7,18.0,6,Directed
7,20.0,6,Directed
7,21.0,50,Directed
7,23.0,33,Directed
7,25.0,1,Directed
7,26.0,37,Directed
7,27.0,6,Directed
7,28.0,70,Directed
7,29.0,4,Directed
7,31.0,6,Directed
7,32.0,60,Directed
7,33.0,4,Directed
7,35.0,30,Directed
7,36.0,56,Directed
7,37.0,6,Directed
7,38.0,1,Directed
7,39.0,1,Directed
7,40.0,1,Directed
7,41.0,1,Directed
7,42.0,5,Directed
7,43.0,54,Directed
7,44.0,5,Directed
7,45.0,3,Directed
7,46.0,28,Directed
7,47.0,4,Directed
7,48.0,2,Directed
7,50.0,26,Directed
7,51.0,113,Directed
7,53.0,1,Directed
7,55.0,4,Directed
7,56.0,4,Directed
7,58.0,9,Directed
7,59.0,1,Directed
7,60.0,3,Directed
7,61.0,21,Directed
7,62.0,70,Directed
7,64.0,3,Directed
7,65.0,12,Directed
7,66.0,7,Directed
7,67.0,13,Directed
7,68.0,9,Directed
7,69.0,3,Directed
7,71.0,14,Directed
7,72.0,12,Directed
7,73.0,4,Directed
7,74.0,76,Directed
7,75.0,21,Directed
7,76.0,1,Directed
7,78.0,4,Directed
7,79.0,106,Directed
7,80.0,2,Directed
7,81.0,2,Directed
7,83.0,4,Directed
7,84.0,1,Directed
7,86.0,58,Directed
7,87.0,24,Directed
7,88.0,9,Directed
7,89.0,4,Directed
7,90.0,6,Directed
7,91.0,8,Directed
7,92.0,4,Directed
7,97.0,13,Directed
7,103.0,3,Directed
7,104.0,1,Directed
7,107.0,38,Directed
7,109.0,1,Directed
7,112.0,17,Directed
7,113.0,1,Directed
7,114.0,46,Directed
7,115.0,1,Directed
7,117.0,3,Directed
7,119.0,40,Directed
7,120.0,10,Directed
7,123.0,11,Directed
7,124.0,1,Directed
7,125.0,3,Directed
7,126.0,5,Directed
7,127.0,5,Directed
7,128.0,13,Directed
7,129.0,1,Directed
7,130.0,1,Directed
7,131.0,1,Directed
7,135.0,3,Directed
7,138.0,6,Directed
7,139.0,3,Directed
7,140.0,1,Directed
7,142.0,1,Directed
7,143.0,1,Directed
7,145.0,2,Directed
7,151.0,1,Directed
7,152.0,9,Directed
7,159.0,1,Directed
7,162.0,4,Directed
7,163.0,3,Directed
7,170.0,4,Directed
7,174.0,5,Directed
7,176.0,10,Directed
7,178.0,3,Directed
7,179.0,9,Directed
7,180.0,17,Directed
7,182.0,10,Directed
7,191.0,14,Directed
7,193.0,1,Directed
7,203.0,1,Directed
8,0.0,2,Directed
8,6.0,1,Directed
8,7.0,2,Directed
8,10.0,1,Directed
8,12.0,1,Directed
8,15.0,3,Directed
8,18.0,2,Directed
8,19.0,1,Directed
8,26.0,2,Directed
8,28.0,1,Directed
8,29.0,6,Directed
8,30.0,12,Directed
8,31.0,1,Directed
8,32.0,11,Directed
8,33.0,3,Directed
8,35.0,2,Directed
8,39.0,1,Directed
8,41.0,20,Directed
8,43.0,2,Directed
8,45.0,1,Directed
8,54.0,1,Directed
8,56.0,1,Directed
8,59.0,8,Directed
8,63.0,35,Directed
8,68.0,1,Directed
8,69.0,1,Directed
8,70.0,42,Directed
8,71.0,21,Directed
8,74.0,1,Directed
8,77.0,26,Directed
8,79.0,2,Directed
8,81.0,3,Directed
8,87.0,6,Directed
8,88.0,20,Directed
8,91.0,8,Directed
8,95.0,3,Directed
8,96.0,13,Directed
8,97.0,1,Directed
8,99.0,28,Directed
8,101.0,33,Directed
8,102.0,9,Directed
8,106.0,1,Directed
8,107.0,2,Directed
8,108.0,14,Directed
8,113.0,1,Directed
8,114.0,3,Directed
8,117.0,3,Directed
8,118.0,1,Directed
8,121.0,3,Directed
8,124.0,29,Directed
8,129.0,2,Directed
8,132.0,2,Directed
8,136.0,1,Directed
8,137.0,2,Directed
8,153.0,5,Directed
8,155.0,1,Directed
8,157.0,1,Directed
8,165.0,2,Directed
8,169.0,5,Directed
8,171.0,1,Directed
8,176.0,2,Directed
8,186.0,11,Directed
8,190.0,1,Directed
8,191.0,1,Directed
8,194.0,2,Directed
9,0.0,35,Directed
9,3.0,15,Directed
9,4.0,13,Directed
9,5.0,5,Directed
9,6.0,8,Directed
9,7.0,23,Directed
9,10.0,23,Directed
9,11.0,25,Directed
9,12.0,31,Directed
9,13.0,22,Directed
9,14.0,26,Directed
9,15.0,8,Directed
9,16.0,59,Directed
9,17.0,2,Directed
9,18.0,13,Directed
9,19.0,1,Directed
9,20.0,64,Directed
9,21.0,19,Directed
9,22.0,3,Directed
9,23.0,21,Directed
9,24.0,14,Directed
9,25.0,24,Directed
9,26.0,49,Directed
9,27.0,35,Directed
9,28.0,46,Directed
9,29.0,13,Directed
9,30.0,5,Directed
9,31.0,24,Directed
9,32.0,54,Directed
9,33.0,9,Directed
9,35.0,12,Directed
9,36.0,78,Directed
9,37.0,26,Directed
9,38.0,56,Directed
9,39.0,23,Directed
9,40.0,10,Directed
9,41.0,1,Directed
9,42.0,10,Directed
9,43.0,10,Directed
9,44.0,1,Directed
9,45.0,60,Directed
9,46.0,3,Directed
9,47.0,19,Directed
9,48.0,38,Directed
9,50.0,11,Directed
9,51.0,12,Directed
9,52.0,1,Directed
9,53.0,1,Directed
9,54.0,10,Directed
9,56.0,8,Directed
9,57.0,2,Directed
9,58.0,6,Directed
9,60.0,4,Directed
9,61.0,8,Directed
9,62.0,10,Directed
9,64.0,32,Directed
9,65.0,11,Directed
9,66.0,11,Directed
9,67.0,61,Directed
9,68.0,12,Directed
9,69.0,13,Directed
9,71.0,11,Directed
9,72.0,6,Directed
9,74.0,2,Directed
9,75.0,13,Directed
9,76.0,7,Directed
9,77.0,8,Directed
9,78.0,30,Directed
9,79.0,11,Directed
9,80.0,15,Directed
9,81.0,55,Directed
9,82.0,18,Directed
9,83.0,6,Directed
9,84.0,8,Directed
9,85.0,1,Directed
9,86.0,8,Directed
9,87.0,15,Directed
9,88.0,19,Directed
9,89.0,22,Directed
9,90.0,11,Directed
9,91.0,1,Directed
9,92.0,15,Directed
9,94.0,15,Directed
9,96.0,3,Directed
9,97.0,84,Directed
9,99.0,2,Directed
9,101.0,1,Directed
9,105.0,15,Directed
9,107.0,60,Directed
9,108.0,1,Directed
9,109.0,2,Directed
9,110.0,2,Directed
9,111.0,1,Directed
9,112.0,8,Directed
9,113.0,12,Directed
9,114.0,1,Directed
9,116.0,1,Directed
9,117.0,15,Directed
9,119.0,3,Directed
9,120.0,2,Directed
9,122.0,1,Directed
9,123.0,13,Directed
9,124.0,2,Directed
9,125.0,1,Directed
9,126.0,1,Directed
9,128.0,5,Directed
9,129.0,4,Directed
9,130.0,16,Directed
9,131.0,2,Directed
9,132.0,3,Directed
9,133.0,1,Directed
9,137.0,1,Directed
9,138.0,2,Directed
9,141.0,2,Directed
9,142.0,2,Directed
9,146.0,3,Directed
9,147.0,2,Directed
9,151.0,4,Directed
9,152.0,3,Directed
9,153.0,2,Directed
9,154.0,1,Directed
9,157.0,1,Directed
9,158.0,1,Directed
9,161.0,1,Directed
9,162.0,9,Directed
9,166.0,2,Directed
9,168.0,1,Directed
9,172.0,4,Directed
9,176.0,12,Directed
9,177.0,4,Directed
9,178.0,2,Directed
9,179.0,13,Directed
9,180.0,24,Directed
9,182.0,8,Directed
9,188.0,9,Directed
9,189.0,2,Directed
9,190.0,4,Directed
9,191.0,1,Directed
9,192.0,1,Directed
9,199.0,1,Directed
10,0.0,73,Directed
10,2.0,20,Directed
10,3.0,2,Directed
10,4.0,93,Directed
10,5.0,1,Directed
10,7.0,52,Directed
10,9.0,24,Directed
10,11.0,7,Directed
10,12.0,11,Directed
10,13.0,5,Directed
10,14.0,7,Directed
10,15.0,13,Directed
10,16.0,33,Directed
10,17.0,9,Directed
10,18.0,16,Directed
10,20.0,13,Directed
10,21.0,128,Directed
10,22.0,2,Directed
10,23.0,96,Directed
10,24.0,3,Directed
10,25.0,2,Directed
10,26.0,47,Directed
10,27.0,6,Directed
10,28.0,32,Directed
10,29.0,5,Directed
10,30.0,3,Directed
10,31.0,12,Directed
10,32.0,39,Directed
10,33.0,20,Directed
10,35.0,19,Directed
10,36.0,27,Directed
10,37.0,23,Directed
10,38.0,6,Directed
10,39.0,4,Directed
10,40.0,7,Directed
10,41.0,2,Directed
10,42.0,7,Directed
10,43.0,18,Directed
10,44.0,18,Directed
10,45.0,7,Directed
10,46.0,20,Directed
10,47.0,2,Directed
10,48.0,7,Directed
10,50.0,17,Directed
10,51.0,18,Directed
10,52.0,2,Directed
10,53.0,16,Directed
10,54.0,1,Directed
10,55.0,2,Directed
10,56.0,2,Directed
10,58.0,47,Directed
10,61.0,40,Directed
10,62.0,52,Directed
10,64.0,10,Directed
10,65.0,14,Directed
10,66.0,24,Directed
10,67.0,12,Directed
10,68.0,5,Directed
10,71.0,15,Directed
10,72.0,19,Directed
10,73.0,7,Directed
10,74.0,8,Directed
10,75.0,66,Directed
10,76.0,3,Directed
10,77.0,2,Directed
10,78.0,2,Directed
10,79.0,35,Directed
10,80.0,1,Directed
10,81.0,17,Directed
10,82.0,1,Directed
10,83.0,6,Directed
10,84.0,3,Directed
10,86.0,25,Directed
10,87.0,9,Directed
10,88.0,4,Directed
10,89.0,19,Directed
10,90.0,8,Directed
10,92.0,4,Directed
10,94.0,9,Directed
10,96.0,1,Directed
10,97.0,19,Directed
10,101.0,1,Directed
10,103.0,1,Directed
10,105.0,5,Directed
10,107.0,46,Directed
10,112.0,19,Directed
10,113.0,4,Directed
10,114.0,5,Directed
10,115.0,10,Directed
10,117.0,5,Directed
10,119.0,17,Directed
10,120.0,8,Directed
10,123.0,19,Directed
10,126.0,8,Directed
10,128.0,12,Directed
10,129.0,7,Directed
10,135.0,15,Directed
10,138.0,9,Directed
10,139.0,2,Directed
10,141.0,3,Directed
10,143.0,9,Directed
10,145.0,8,Directed
10,146.0,3,Directed
10,147.0,12,Directed
10,150.0,6,Directed
10,152.0,15,Directed
10,157.0,2,Directed
10,159.0,1,Directed
10,161.0,3,Directed
10,162.0,18,Directed
10,164.0,2,Directed
10,167.0,1,Directed
10,169.0,1,Directed
10,170.0,7,Directed
10,172.0,3,Directed
10,175.0,1,Directed
10,179.0,12,Directed
10,180.0,54,Directed
10,182.0,6,Directed
10,188.0,1,Directed
10,191.0,4,Directed
10,198.0,1,Directed
11,0.0,27,Directed
11,3.0,15,Directed
11,5.0,11,Directed
11,6.0,5,Directed
11,7.0,1,Directed
11,9.0,27,Directed
11,10.0,4,Directed
11,12.0,14,Directed
11,13.0,9,Directed
11,14.0,45,Directed
11,16.0,62,Directed
11,17.0,2,Directed
11,18.0,6,Directed
11,19.0,3,Directed
11,20.0,55,Directed
11,21.0,2,Directed
11,23.0,9,Directed
11,24.0,19,Directed
11,25.0,60,Directed
11,26.0,13,Directed
11,27.0,6,Directed
11,28.0,5,Directed
11,29.0,4,Directed
11,32.0,13,Directed
11,35.0,33,Directed
11,36.0,39,Directed
11,37.0,8,Directed
11,38.0,27,Directed
11,39.0,26,Directed
11,41.0,5,Directed
11,42.0,5,Directed
11,43.0,1,Directed
11,45.0,102,Directed
11,47.0,30,Directed
11,48.0,12,Directed
11,51.0,7,Directed
11,54.0,30,Directed
11,56.0,5,Directed
11,57.0,10,Directed
11,60.0,2,Directed
11,64.0,22,Directed
11,65.0,3,Directed
11,67.0,28,Directed
11,68.0,2,Directed
11,69.0,4,Directed
11,74.0,1,Directed
11,75.0,1,Directed
11,76.0,13,Directed
11,78.0,11,Directed
11,79.0,1,Directed
11,80.0,37,Directed
11,81.0,20,Directed
11,82.0,2,Directed
11,83.0,4,Directed
11,84.0,8,Directed
11,85.0,4,Directed
11,87.0,7,Directed
